game_id,draw_id,machine_id,ball_set_id,venue_id,source_record_id,draw_local_datetime,timezone,draw_datetime_utc,city,country,latitude,longitude,temperature_c,main_numbers,bonus_numbers,weather_observed_at,weather_match_difference,record_status,source_confidence,retrieved_at,schema_version,time_basis,location_confidence
1,EUROMILLIONS-1974,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1974,2026-08-21T21:00:00+02:00,Europe/Paris,2026-08-21T19:00:00+00:00,Paris,FR,48.8566,2.3522,17.6,"10, 14, 15, 19, 45","4, 12",2026-08-21T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1973,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1973,2026-08-18T21:00:00+02:00,Europe/Paris,2026-08-18T19:00:00+00:00,Paris,FR,48.8566,2.3522,24.2,"3, 9, 38, 40, 50","6, 10",2026-08-18T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1972,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1972,2026-08-14T21:00:00+02:00,Europe/Paris,2026-08-14T19:00:00+00:00,Paris,FR,48.8566,2.3522,34.9,"5, 29, 39, 48, 49","4, 8",2026-08-14T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1971,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1971,2026-08-11T21:00:00+02:00,Europe/Paris,2026-08-11T19:00:00+00:00,Paris,FR,48.8566,2.3522,29.6,"3, 11, 17, 46, 48","1, 2",2026-08-11T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1970,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1970,2026-08-07T21:00:00+02:00,Europe/Paris,2026-08-07T19:00:00+00:00,Paris,FR,48.8566,2.3522,24.6,"26, 29, 35, 38, 47","1, 2",2026-08-07T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1969,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1969,2026-08-04T21:00:00+02:00,Europe/Paris,2026-08-04T19:00:00+00:00,Paris,FR,48.8566,2.3522,28.2,"25, 30, 34, 46, 50","1, 12",2026-08-04T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1968,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1968,2026-07-31T21:00:00+02:00,Europe/Paris,2026-07-31T19:00:00+00:00,Paris,FR,48.8566,2.3522,24.8,"10, 24, 25, 31, 45","4, 5",2026-07-31T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1967,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1967,2026-07-28T21:00:00+02:00,Europe/Paris,2026-07-28T19:00:00+00:00,Paris,FR,48.8566,2.3522,31,"5, 7, 24, 30, 49","10, 11",2026-07-28T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1966,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1966,2026-07-24T21:00:00+02:00,Europe/Paris,2026-07-24T19:00:00+00:00,Paris,FR,48.8566,2.3522,26.2,"8, 10, 30, 36, 47","1, 4",2026-07-24T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1965,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1965,2026-07-21T21:00:00+02:00,Europe/Paris,2026-07-21T19:00:00+00:00,Paris,FR,48.8566,2.3522,23.8,"2, 3, 8, 28, 39","2, 11",2026-07-21T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1964,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1964,2026-07-17T21:00:00+02:00,Europe/Paris,2026-07-17T19:00:00+00:00,Paris,FR,48.8566,2.3522,24.3,"12, 21, 23, 34, 40","9, 10",2026-07-17T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1963,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1963,2026-07-14T21:00:00+02:00,Europe/Paris,2026-07-14T19:00:00+00:00,Paris,FR,48.8566,2.3522,31.9,"10, 19, 37, 42, 47","9, 12",2026-07-14T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1962,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1962,2026-07-10T21:00:00+02:00,Europe/Paris,2026-07-10T19:00:00+00:00,Paris,FR,48.8566,2.3522,32.8,"2, 14, 28, 33, 48","8, 10",2026-07-10T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1961,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1961,2026-07-07T21:00:00+02:00,Europe/Paris,2026-07-07T19:00:00+00:00,Paris,FR,48.8566,2.3522,29.6,"5, 29, 33, 45, 47","5, 8",2026-07-07T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1960,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1960,2026-07-03T21:00:00+02:00,Europe/Paris,2026-07-03T19:00:00+00:00,Paris,FR,48.8566,2.3522,25.6,"2, 12, 17, 25, 39","1, 2",2026-07-03T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1959,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1959,2026-06-30T21:00:00+02:00,Europe/Paris,2026-06-30T19:00:00+00:00,Paris,FR,48.8566,2.3522,23.8,"1, 8, 37, 44, 48","2, 6",2026-06-30T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1958,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1958,2026-06-26T21:00:00+02:00,Europe/Paris,2026-06-26T19:00:00+00:00,Paris,FR,48.8566,2.3522,32.1,"6, 16, 26, 34, 35","11, 12",2026-06-26T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1957,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1957,2026-06-23T21:00:00+02:00,Europe/Paris,2026-06-23T19:00:00+00:00,Paris,FR,48.8566,2.3522,33.7,"3, 33, 36, 45, 46","5, 6",2026-06-23T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1956,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1956,2026-06-19T21:00:00+02:00,Europe/Paris,2026-06-19T19:00:00+00:00,Paris,FR,48.8566,2.3522,28,"8, 34, 39, 41, 42","2, 7",2026-06-19T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1955,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1955,2026-06-16T21:00:00+02:00,Europe/Paris,2026-06-16T19:00:00+00:00,Paris,FR,48.8566,2.3522,24.6,"18, 25, 31, 37, 45","4, 9",2026-06-16T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1954,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1954,2026-06-12T21:00:00+02:00,Europe/Paris,2026-06-12T19:00:00+00:00,Paris,FR,48.8566,2.3522,23.7,"4, 7, 14, 22, 23","1, 7",2026-06-12T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1953,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1953,2026-06-09T21:00:00+02:00,Europe/Paris,2026-06-09T19:00:00+00:00,Paris,FR,48.8566,2.3522,15.7,"2, 7, 23, 44, 46","3, 5",2026-06-09T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1952,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1952,2026-06-05T21:00:00+02:00,Europe/Paris,2026-06-05T19:00:00+00:00,Paris,FR,48.8566,2.3522,16.8,"5, 6, 16, 17, 49","2, 12",2026-06-05T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1951,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1951,2026-06-02T21:00:00+02:00,Europe/Paris,2026-06-02T19:00:00+00:00,Paris,FR,48.8566,2.3522,15,"6, 9, 17, 18, 42","7, 9",2026-06-02T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1950,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1950,2026-05-29T21:00:00+02:00,Europe/Paris,2026-05-29T19:00:00+00:00,Paris,FR,48.8566,2.3522,29.1,"5, 14, 18, 31, 35","2, 12",2026-05-29T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1949,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1949,2026-05-26T21:00:00+02:00,Europe/Paris,2026-05-26T19:00:00+00:00,Paris,FR,48.8566,2.3522,28.3,"6, 23, 25, 35, 37","6, 12",2026-05-26T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1948,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1948,2026-05-22T21:00:00+02:00,Europe/Paris,2026-05-22T19:00:00+00:00,Paris,FR,48.8566,2.3522,24,"6, 22, 26, 31, 37","5, 8",2026-05-22T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1947,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1947,2026-05-19T21:00:00+02:00,Europe/Paris,2026-05-19T19:00:00+00:00,Paris,FR,48.8566,2.3522,16.1,"2, 12, 20, 38, 45","2, 5",2026-05-19T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1946,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1946,2026-05-15T21:00:00+02:00,Europe/Paris,2026-05-15T19:00:00+00:00,Paris,FR,48.8566,2.3522,9.8,"3, 10, 38, 41, 43","2, 9",2026-05-15T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1945,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1945,2026-05-12T21:00:00+02:00,Europe/Paris,2026-05-12T19:00:00+00:00,Paris,FR,48.8566,2.3522,13.5,"4, 26, 32, 35, 36","5, 7",2026-05-12T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1944,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1944,2026-05-08T21:00:00+02:00,Europe/Paris,2026-05-08T19:00:00+00:00,Paris,FR,48.8566,2.3522,15.9,"2, 17, 19, 34, 37","8, 11",2026-05-08T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1943,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1943,2026-05-05T21:00:00+02:00,Europe/Paris,2026-05-05T19:00:00+00:00,Paris,FR,48.8566,2.3522,12.4,"3, 4, 8, 20, 31","6, 8",2026-05-05T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1942,13,21,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1942,2026-05-01T21:00:00+02:00,Europe/Paris,2026-05-01T19:00:00+00:00,Paris,FR,48.8566,2.3522,20.8,"3, 9, 42, 46, 47","1, 11",2026-05-01T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1941,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1941,2026-04-28T21:00:00+02:00,Europe/Paris,2026-04-28T19:00:00+00:00,Paris,FR,48.8566,2.3522,18.8,"26, 29, 41, 46, 47","8, 9",2026-04-28T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1940,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1940,2026-04-24T21:00:00+02:00,Europe/Paris,2026-04-24T19:00:00+00:00,Paris,FR,48.8566,2.3522,19.2,"25, 26, 30, 40, 45","1, 5",2026-04-24T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1939,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1939,2026-04-21T21:00:00+02:00,Europe/Paris,2026-04-21T19:00:00+00:00,Paris,FR,48.8566,2.3522,13.1,"13, 16, 29, 40, 47","3, 4",2026-04-21T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1938,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1938,2026-04-17T21:00:00+02:00,Europe/Paris,2026-04-17T19:00:00+00:00,Paris,FR,48.8566,2.3522,18.8,"22, 23, 28, 41, 47","6, 8",2026-04-17T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1937,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1937,2026-04-14T21:00:00+02:00,Europe/Paris,2026-04-14T19:00:00+00:00,Paris,FR,48.8566,2.3522,15.1,"1, 2, 4, 28, 44","5, 12",2026-04-14T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1936,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1936,2026-04-10T21:00:00+02:00,Europe/Paris,2026-04-10T19:00:00+00:00,Paris,FR,48.8566,2.3522,14.5,"10, 13, 14, 38, 41","6, 9",2026-04-10T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1935,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1935,2026-04-07T21:00:00+02:00,Europe/Paris,2026-04-07T19:00:00+00:00,Paris,FR,48.8566,2.3522,18,"11, 14, 19, 36, 49","6, 7",2026-04-07T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1934,14,20,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1934,2026-04-03T21:00:00+02:00,Europe/Paris,2026-04-03T19:00:00+00:00,Paris,FR,48.8566,2.3522,11.3,"8, 27, 29, 46, 49","2, 10",2026-04-03T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1933,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1933,2026-03-31T21:00:00+02:00,Europe/Paris,2026-03-31T19:00:00+00:00,Paris,FR,48.8566,2.3522,9.9,"5, 8, 10, 33, 38","2, 7",2026-03-31T19:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1932,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1932,2026-03-27T21:00:00+01:00,Europe/Paris,2026-03-27T20:00:00+00:00,Paris,FR,48.8566,2.3522,8.8,"4, 10, 43, 44, 48","2, 4",2026-03-27T20:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1931,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1931,2026-03-24T21:00:00+01:00,Europe/Paris,2026-03-24T20:00:00+00:00,Paris,FR,48.8566,2.3522,13.1,"12, 16, 17, 18, 27","1, 3",2026-03-24T20:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
1,EUROMILLIONS-1930,15,19,1,https://www.national-lottery.co.uk/results/euromillions/draw-details?drawNo=1930,2026-03-20T21:00:00+01:00,Europe/Paris,2026-03-20T20:00:00+00:00,Paris,FR,48.8566,2.3522,10.8,"5, 12, 16, 37, 46","8, 10",2026-03-20T20:00,0,verified,Open-Meteo,9/14/2026 9:43,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-778,Excalibur4,SFL9,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=778,,,,,,,,,"1, 24, 28, 31, 47",3,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-777,Excalibur4,SFL9,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=777,,,,,,,,,"11, 19, 28, 38, 43",9,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-776,Excalibur4,SFL7,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=776,,,,,,,,,"6, 9, 29, 32, 47",9,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-775,Excalibur4,SFL7,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=775,,,,,,,,,"13, 14, 23, 33, 36",10,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-774,Excalibur6,SFL9,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=774,,,,,,,,,"4, 5, 10, 12, 36",8,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-773,Excalibur6,SFL9,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=773,,,,,,,,,"1, 14, 30, 34, 46",3,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-772,Excalibur6,SFL7,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=772,,,,,,,,,"3, 4, 5, 18, 37",6,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-771,Excalibur,SFL7,,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=771,,,,,,,,,"12, 20, 21, 24, 41",6,,,,,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-770,Excalibur5,SFL6,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=770,2026-07-30T20:00:00+01:00,Europe/London,2026-07-30T19:00:00+00:00,London,GB,51.5074,-0.1278,24.4,"1, 4, 13, 24, 45",5,2026-07-30T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-769,Excalibur5,SFL6,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=769,2026-07-27T20:00:00+01:00,Europe/London,2026-07-27T19:00:00+00:00,London,GB,51.5074,-0.1278,25.1,"6, 14, 15, 34, 39",2,2026-07-27T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-768,Excalibur5,SFL5,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=768,2026-07-23T20:00:00+01:00,Europe/London,2026-07-23T19:00:00+00:00,London,GB,51.5074,-0.1278,25.7,"2, 6, 10, 18, 30",8,2026-07-23T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-767,Excalibur5,SFL5,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=767,2026-07-20T20:00:00+01:00,Europe/London,2026-07-20T19:00:00+00:00,London,GB,51.5074,-0.1278,23.6,"1, 13, 20, 35, 39",10,2026-07-20T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-766,Excalibur4,SFL4,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=766,2026-07-16T20:00:00+01:00,Europe/London,2026-07-16T19:00:00+00:00,London,GB,51.5074,-0.1278,23.8,"5, 13, 24, 33, 40",10,2026-07-16T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-765,Excalibur4,SFL4,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=765,2026-07-13T20:00:00+01:00,Europe/London,2026-07-13T19:00:00+00:00,London,GB,51.5074,-0.1278,23.6,"1, 19, 40, 43, 46",4,2026-07-13T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-764,Excalibur4,SFL3,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=764,2026-07-09T20:00:00+01:00,Europe/London,2026-07-09T19:00:00+00:00,London,GB,51.5074,-0.1278,31.1,"7, 35, 40, 46, 47",10,2026-07-09T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-763,Excalibur4,SFL3,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=763,2026-07-06T20:00:00+01:00,Europe/London,2026-07-06T19:00:00+00:00,London,GB,51.5074,-0.1278,28.6,"3, 4, 15, 26, 45",7,2026-07-06T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-762,Excalibur6,SFL6,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=762,2026-07-02T20:00:00+01:00,Europe/London,2026-07-02T19:00:00+00:00,London,GB,51.5074,-0.1278,22.9,"16, 22, 23, 25, 30",6,2026-07-02T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-761,Excalibur6,SFL6,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=761,2026-06-29T20:00:00+01:00,Europe/London,2026-06-29T19:00:00+00:00,London,GB,51.5074,-0.1278,22.3,"10, 19, 30, 33, 36",3,2026-06-29T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-760,Excalibur6,SFL5,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=760,2026-06-25T20:00:00+01:00,Europe/London,2026-06-25T19:00:00+00:00,London,GB,51.5074,-0.1278,27.3,"1, 9, 26, 28, 45",3,2026-06-25T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-759,Excalibur6,SFL5,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=759,2026-06-22T20:00:00+01:00,Europe/London,2026-06-22T19:00:00+00:00,London,GB,51.5074,-0.1278,23.9,"1, 16, 32, 34, 38",5,2026-06-22T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-758,Excalibur5,SFL4,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=758,2026-06-18T20:00:00+01:00,Europe/London,2026-06-18T19:00:00+00:00,London,GB,51.5074,-0.1278,23.6,"11, 20, 23, 24, 27",5,2026-06-18T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-757,Excalibur5,SFL4,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=757,2026-06-15T20:00:00+01:00,Europe/London,2026-06-15T19:00:00+00:00,London,GB,51.5074,-0.1278,20.6,"7, 8, 14, 17, 20",2,2026-06-15T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-756,Excalibur5,SFL3,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=756,2026-06-11T20:00:00+01:00,Europe/London,2026-06-11T19:00:00+00:00,London,GB,51.5074,-0.1278,16.9,"12, 16, 32, 33, 41",2,2026-06-11T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-755,Excalibur5,SFL3,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=755,2026-06-08T20:00:00+01:00,Europe/London,2026-06-08T19:00:00+00:00,London,GB,51.5074,-0.1278,15.4,"1, 14, 20, 23, 42",8,2026-06-08T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-754,Excalibur1,SFL1,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=754,2026-06-04T20:00:00+01:00,Europe/London,2026-06-04T19:00:00+00:00,London,GB,51.5074,-0.1278,16.2,"4, 8, 26, 32, 46",8,2026-06-04T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-753,Excalibur4,SFL6,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=753,2026-06-01T20:00:00+01:00,Europe/London,2026-06-01T19:00:00+00:00,London,GB,51.5074,-0.1278,17.4,"8, 12, 33, 35, 45",1,2026-06-01T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-752,Excalibur4,SFL5,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=752,2026-05-28T20:00:00+01:00,Europe/London,2026-05-28T19:00:00+00:00,London,GB,51.5074,-0.1278,27.8,"6, 10, 11, 19, 30",5,2026-05-28T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-751,Excalibur4,SFL5,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=751,2026-05-25T20:00:00+01:00,Europe/London,2026-05-25T19:00:00+00:00,London,GB,51.5074,-0.1278,30.7,"3, 14, 21, 28, 44",4,2026-05-25T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
3,SET-FOR-LIFE-750,Excalibur6,SFL4,2,https://www.national-lottery.co.uk/results/set-for-life/draw-details?drawNo=750,2026-05-21T20:00:00+01:00,Europe/London,2026-05-21T19:00:00+00:00,London,GB,51.5074,-0.1278,20.4,"1, 12, 27, 39, 45",4,2026-05-21T19:00,0,verified,Open-Meteo,9/14/2026 9:51,v1.0.0,scheduled_time,verified_venue
